"SAMPLE_ID","STATUS","STATUS_DATE","REMARK"
66565,"NO_BLOOM","09/25/2019",
66566,,,
66567,"NO_BLOOM","11/12/2019",
66569,"NO_BLOOM","11/12/2019",
66570,"NO_BLOOM","07/11/2019",
66571,"NO_BLOOM","07/26/2019",
66572,"NO_BLOOM","08/08/2019",
66573,"NO_BLOOM","08/26/2019",
66575,"NO_BLOOM","09/05/2019",
66576,"NO_BLOOM","09/19/2019",
66568,"NO_BLOOM",,
66574,"NO_BLOOM","08/26/2019",
66577,"NO_BLOOM","11/12/2019",
66578,"NO_BLOOM","11/12/2019",
66579,"NO_BLOOM","07/11/2019",
66580,"NO_BLOOM","11/12/2019",
66581,"NO_BLOOM","08/08/2019",
66582,"NO_BLOOM","08/22/2019",
66583,"NO_BLOOM","09/05/2019",
66584,"NO_BLOOM","09/18/2019",
66585,"NO_BLOOM","11/12/2019",
66586,"NO_BLOOM","06/28/2019",
66587,"NO_BLOOM","07/11/2019",
66588,"NO_BLOOM","11/12/2019",
66589,"NO_BLOOM","08/07/2019",
66590,"NO_BLOOM","08/21/2019",
66591,"NO_BLOOM","09/05/2019",
66592,"NO_BLOOM","09/18/2019",
66593,"NO_BLOOM","07/17/2019",
66594,"NO_BLOOM","11/12/2019",
66595,"NO_BLOOM","08/15/2019",
66596,"NO_BLOOM","08/28/2019",
66597,"NO_BLOOM","09/05/2019",
66598,"NO_BLOOM","09/18/2019",
66599,"NO_BLOOM","10/02/2019",
66600,"NO_BLOOM","11/12/2019",
66601,"NO_BLOOM","06/28/2019",
66602,"NO_BLOOM","11/12/2019",
66603,"NO_BLOOM","07/26/2019",
66604,"NO_BLOOM","08/15/2019",
66605,"NO_BLOOM","08/23/2019",
66606,"NO_BLOOM","09/13/2019",
66607,"NO_BLOOM","09/20/2019",
66608,"NO_BLOOM","11/12/2019",
66609,"NO_BLOOM","06/28/2019",
66609,"NO_BLOOM","11/12/2019",
66610,"NO_BLOOM","07/11/2019",
66611,"NO_BLOOM","07/26/2019",
66612,"NO_BLOOM","08/01/2019",
66613,"NO_BLOOM","08/08/2019",
66613,"NO_BLOOM","08/15/2019",
66614,"NO_BLOOM","08/23/2019",
66615,"NO_BLOOM","08/21/2019",
66616,"NO_BLOOM","08/29/2019",
66617,"NO_BLOOM","09/05/2019",
66618,"NO_BLOOM","09/20/2019",
66619,"NO_BLOOM",,
66620,"NO_BLOOM",,
66621,"NO_BLOOM",,
66622,"NO_BLOOM","11/12/2019",
66623,"NO_BLOOM",,
66624,"NO_BLOOM",,
66625,"NO_BLOOM",,
66626,"NO_BLOOM",,
66627,"NO_BLOOM",,
66628,"NO_BLOOM","11/12/2019",
66629,"NO_BLOOM","11/12/2019",
66629,"NO_BLOOM","06/21/2019",
66630,"NO_BLOOM","07/03/2019",
66631,"NO_BLOOM","07/17/2019",
66632,"NO_BLOOM","08/01/2019",
66633,"NO_BLOOM","08/15/2019",
66634,"NO_BLOOM","08/28/2019",
66635,"NO_BLOOM","09/11/2019",
66636,"NO_BLOOM","09/25/2019",
66637,"SUSPICIOUS","08/16/2019",
66638,"SUSPICIOUS","08/20/2019",
66639,"SUSPICIOUS","10/31/2019",
66640,,,
66641,"NO_BLOOM","11/12/2019",
66642,"NO_BLOOM","11/12/2019",
66643,"NO_BLOOM","07/11/2019",
66644,"NO_BLOOM","07/26/2019",
66645,"NO_BLOOM","08/08/2019",
66646,"NO_BLOOM","08/30/2019",
66648,"NO_BLOOM","09/13/2019",
66649,"NO_BLOOM","09/20/2019",
66647,"CONFIRMED","09/11/2019",
66650,"NO_BLOOM","09/17/2019",
66651,"NO_BLOOM","11/12/2019",
66652,"NO_BLOOM","11/12/2019",
66653,"NO_BLOOM","07/03/2019",
66654,"NO_BLOOM","11/12/2019",
66655,"NO_BLOOM","08/05/2019",
66655,"NO_BLOOM",,
66656,"NO_BLOOM","08/16/2019",
66657,"NO_BLOOM","08/23/2019",
66658,"NO_BLOOM","09/05/2019",
66659,"SUSPICIOUS","08/02/2019",
66660,"SUSPICIOUS","08/20/2019",
66661,"SUSPICIOUS","08/22/2019",
66662,"SUSPICIOUS","10/15/2019",
66663,"SUSPICIOUS","10/29/2019",
66664,"NO_BLOOM","11/12/2019",
66665,"NO_BLOOM","07/17/2019",
66666,"NO_BLOOM","08/01/2019",
66667,"NO_BLOOM","08/28/2019",
66668,"NO_BLOOM","09/05/2019",
66669,"NO_BLOOM","10/03/2019",
66670,"SUSPICIOUS","10/31/2019",
66671,,,
66672,"NO_BLOOM","11/12/2019",
66673,"NO_BLOOM","07/11/2019",
66674,"NO_BLOOM","11/12/2019",
66675,"NO_BLOOM","08/01/2019",
66676,"NO_BLOOM","08/08/2019",
66677,"NO_BLOOM","08/16/2019",
66678,"NO_BLOOM","08/29/2019",
66679,"NO_BLOOM","09/12/2019",
66680,"CONFIRMED_WITH_HIGH_TOXINS","09/12/2019",
66681,"NO_BLOOM","11/12/2019",
66682,"NO_BLOOM","11/12/2019",
66683,"NO_BLOOM","07/03/2019",
66684,"NO_BLOOM","07/17/2019",
66685,"NO_BLOOM","08/01/2019",
66686,"NO_BLOOM","08/15/2019",
66687,"NO_BLOOM","08/28/2019",
66688,"NO_BLOOM","09/11/2019",
66689,"SUSPICIOUS","10/09/2019",
66690,"SUSPICIOUS","10/28/2019",
66691,,,
66692,"NO_BLOOM","05/30/2019",
66693,"NO_BLOOM","11/12/2019",
66694,"NO_BLOOM","07/10/2019",
66696,"NO_BLOOM","07/26/2019",
66697,"NO_BLOOM","08/08/2019",
66698,"NO_BLOOM","08/21/2019",
66699,"NO_BLOOM","09/05/2019",
66700,"NO_BLOOM","09/18/2019",
66695,"NO_BLOOM","07/26/2019",
66701,"NO_BLOOM","05/30/2019",
66702,"NO_BLOOM","11/12/2019",
66703,"NO_BLOOM","07/08/2019",
66704,"NO_BLOOM","08/01/2019",
66705,"NO_BLOOM","08/08/2019",
66706,"NO_BLOOM","08/22/2019",
66707,"NO_BLOOM","09/05/2019",
66708,"NO_BLOOM","09/18/2019",
66709,,,
66711,"CONFIRMED","08/16/2019",
66710,"SUSPICIOUS","08/13/2019",
66712,"NO_BLOOM","09/18/2019",
66713,"NO_BLOOM","09/25/2019",
66714,"NO_BLOOM","10/03/2019",
66715,"NO_BLOOM","10/03/2019",
66716,"NO_BLOOM","07/03/2019",
66717,"NO_BLOOM","11/12/2019",
66718,"NO_BLOOM","11/12/2019",
66719,"NO_BLOOM","08/01/2019",
66720,"NO_BLOOM","08/15/2019",
66721,"NO_BLOOM","08/21/2019",
66722,"NO_BLOOM","08/28/2019",
66723,"NO_BLOOM","09/05/2019",
66724,"SUSPICIOUS","09/23/2019",
66725,"NO_BLOOM","11/12/2019",
66726,"NO_BLOOM","11/12/2019",
66727,"NO_BLOOM","07/11/2019",
66728,"NO_BLOOM","11/12/2019",
66729,"NO_BLOOM","08/08/2019",
66730,"NO_BLOOM","08/23/2019",
66731,"NO_BLOOM","09/06/2019",
66732,"NO_BLOOM","09/18/2019",
66733,"NO_BLOOM",,
66734,"NO_BLOOM","11/12/2019",
66735,"NO_BLOOM","07/03/2019",
66736,"NO_BLOOM","07/17/2019",
66737,"NO_BLOOM","08/01/2019",
66738,"NO_BLOOM","08/15/2019",
66739,"NO_BLOOM","08/28/2019",
66740,"NO_BLOOM","09/25/2019",
66741,"NO_BLOOM","11/12/2019",
66742,"NO_BLOOM","07/03/2019",
66743,"NO_BLOOM","07/29/2019",
66744,"NO_BLOOM","08/21/2019",
66745,"NO_BLOOM","08/30/2019",
66746,"NO_BLOOM","09/11/2019",
66747,"NO_BLOOM","09/25/2019",
66748,"NO_BLOOM","11/12/2019",
66749,"NO_BLOOM","11/12/2019",
66750,"NO_BLOOM",,
66751,"NO_BLOOM","11/12/2019",
66752,"NO_BLOOM","07/03/2019",
66753,"NO_BLOOM","11/12/2019",
66754,"NO_BLOOM","08/08/2019",
66755,"NO_BLOOM","08/22/2019",
66756,"NO_BLOOM","09/05/2019",
66757,"NO_BLOOM","09/18/2019",
66758,"NO_BLOOM","10/02/2019",
66759,"NO_BLOOM","11/12/2019",
66760,"NO_BLOOM","11/12/2019",
66761,"NO_BLOOM","07/03/2019",
66762,"NO_BLOOM","07/17/2019",
66763,"NO_BLOOM","08/01/2019",
66764,"NO_BLOOM","08/15/2019",
66765,"NO_BLOOM","08/28/2019",
66766,"NO_BLOOM","09/11/2019",
66767,"NO_BLOOM","11/12/2019",
66768,"NO_BLOOM","07/10/2019",
66769,"NO_BLOOM","07/29/2019",
66770,"NO_BLOOM","08/07/2019",
66771,"NO_BLOOM","08/21/2019",
66772,"NO_BLOOM","09/06/2019",
66773,"NO_BLOOM","09/20/2019",
66774,"NO_BLOOM","10/02/2019",
66775,"CONFIRMED_WITH_HIGH_TOXINS","09/18/2019",
66776,"NO_BLOOM","11/12/2019",
66777,"NO_BLOOM","11/12/2019",
66778,"NO_BLOOM","07/10/2019",
66779,"NO_BLOOM","11/12/2019",
66780,"NO_BLOOM","08/08/2019",
66781,"NO_BLOOM","08/21/2019",
66782,"NO_BLOOM","09/05/2019",
66783,"NO_BLOOM","09/18/2019",
66784,"NO_BLOOM",,
66785,"NO_BLOOM",,
66786,"NO_BLOOM",,
66787,"NO_BLOOM",,
66788,"NO_BLOOM",,
66789,"NO_BLOOM",,
66790,"NO_BLOOM",,
66791,"NO_BLOOM",,
66792,"NO_BLOOM",,
66793,"NO_BLOOM",,
66794,"SUSPICIOUS","09/03/2019",
66795,"NO_BLOOM",,
66796,"SUSPICIOUS","09/16/2019",
66797,"NO_BLOOM",,
66798,"NO_BLOOM",,
66799,"NO_BLOOM",,
66800,"NO_BLOOM",,
66801,"NO_BLOOM",,
66802,"NO_BLOOM",,
66803,"NO_BLOOM",,
66804,"NO_BLOOM",,
66805,"NO_BLOOM",,
66806,"NO_BLOOM","05/30/2019",
66807,"NO_BLOOM","11/12/2019",
66808,"NO_BLOOM","11/12/2019",
66809,"NO_BLOOM","07/09/2019",
66810,"NO_BLOOM","07/26/2019",
66811,"NO_BLOOM","08/07/2019",
66812,"NO_BLOOM","08/20/2019",
66813,"NO_BLOOM","08/30/2019",
66814,"NO_BLOOM",,
66815,"SUSPICIOUS","07/19/2019",
66816,,,
66817,,,
66818,,,
66819,,,
66820,,,
66821,"CONFIRMED","06/05/2019",
66822,"NO_BLOOM","06/21/2019",
66824,"CONFIRMED","07/03/2019",
66825,"CONFIRMED","07/17/2019",
66827,"CONFIRMED","11/12/2019",
66830,"CONFIRMED","08/16/2019",
66831,"NO_BLOOM","08/29/2019",
66834,"NO_BLOOM","09/13/2019",
66823,"NO_BLOOM","06/21/2019",
66826,"CONFIRMED","07/17/2019",
66828,"CONFIRMED","08/07/2019",
66832,"CONFIRMED","08/29/2019",
66835,"CONFIRMED","09/13/2019",
66829,"SUSPICIOUS","07/30/2019",
66833,"SUSPICIOUS","09/05/2019",
66836,"SUSPICIOUS","09/20/2019",
66837,"SUSPICIOUS","09/30/2019",
66838,"SUSPICIOUS","10/03/2019",
66839,"SUSPICIOUS","10/08/2019",
66840,"SUSPICIOUS","10/15/2019",
66841,"SUSPICIOUS","08/06/2019",
66842,"SUSPICIOUS","08/28/2019",
66843,"NO_BLOOM","11/12/2019",
66844,"NO_BLOOM","07/03/2019",
66845,"NO_BLOOM","07/17/2019",
66846,"NO_BLOOM","08/01/2019",
66847,"NO_BLOOM","08/15/2019",
66848,"NO_BLOOM","08/28/2019",
66849,"NO_BLOOM","09/11/2019",
66850,"NO_BLOOM","09/25/2019",
66851,"SUSPICIOUS","08/28/2019",
66852,"NO_BLOOM","07/03/2019",
66853,"NO_BLOOM","07/17/2019",
66854,"NO_BLOOM","08/01/2019",
66855,"NO_BLOOM","08/15/2019",
66856,"CONFIRMED","08/29/2019",
66857,"NO_BLOOM","09/11/2019",
66858,"NO_BLOOM","05/30/2019",
66859,"NO_BLOOM","11/12/2019",
66860,"NO_BLOOM","11/12/2019",
66861,"NO_BLOOM","07/17/2019",
66862,"NO_BLOOM","08/01/2019",
66863,"NO_BLOOM","08/16/2019",
66864,"NO_BLOOM","08/28/2019",
66865,"NO_BLOOM","09/12/2019",
66866,"NO_BLOOM","06/03/2019",
66867,"NO_BLOOM",,
66868,"NO_BLOOM",,
66869,"NO_BLOOM",,
66870,"NO_BLOOM",,
66871,"NO_BLOOM",,
66872,"NO_BLOOM",,
66873,"NO_BLOOM",,
66874,"NO_BLOOM",,
66875,"NO_BLOOM",,
66876,"NO_BLOOM",,
66877,"NO_BLOOM",,
66878,"NO_BLOOM",,
66879,"NO_BLOOM",,
66880,"NO_BLOOM",,
66881,"NO_BLOOM",,
66882,"NO_BLOOM",,
66883,"NO_BLOOM",,
66884,"NO_BLOOM",,
66885,"SUSPICIOUS","08/27/2019",
66886,"NO_BLOOM","11/12/2019",
66887,"NO_BLOOM","07/08/2019",
66888,"NO_BLOOM","08/01/2019",
66889,"NO_BLOOM","08/16/2019",
66890,"NO_BLOOM","08/29/2019",
66891,"NO_BLOOM","09/13/2019",
66892,"NO_BLOOM","10/02/2019",
66893,"NO_BLOOM","11/12/2019",
66894,"NO_BLOOM","11/12/2019",
66895,"NO_BLOOM","11/12/2019",
66896,"NO_BLOOM","08/01/2019",
66897,"NO_BLOOM","08/15/2019",
66898,"NO_BLOOM","08/28/2019",
66899,"NO_BLOOM","09/11/2019",
66900,"NO_BLOOM","09/25/2019",
66901,"SUSPICIOUS","06/25/2019",
66902,"NO_BLOOM","07/10/2019",
66903,"CONFIRMED","08/06/2019",
66904,"CONFIRMED_WITH_HIGH_TOXINS","08/13/2019",
66905,"CONFIRMED_WITH_HIGH_TOXINS","08/22/2019",
66906,"CONFIRMED","08/28/2019",
66907,"CONFIRMED_WITH_HIGH_TOXINS","09/06/2019",
66908,"CONFIRMED","09/18/2019",
66909,"NO_BLOOM","06/03/2019",
66910,"NO_BLOOM",,
66911,"NO_BLOOM",,
66912,"NO_BLOOM",,
66913,"NO_BLOOM",,
66914,"NO_BLOOM",,
66915,"NO_BLOOM",,
66916,"NO_BLOOM",,
66917,"NO_BLOOM",,
66918,"NO_BLOOM",,
66919,"NO_BLOOM",,
66920,"NO_BLOOM","11/12/2019",
66921,"NO_BLOOM","11/12/2019",
66922,"NO_BLOOM","07/08/2019",
66923,"NO_BLOOM","07/17/2019",
66924,"NO_BLOOM","08/01/2019",
66925,"NO_BLOOM","08/16/2019",
66926,"NO_BLOOM","09/06/2019",
66927,"NO_BLOOM","09/18/2019",
66928,"SUSPICIOUS","07/17/2019",
66929,"SUSPICIOUS","08/15/2019",
66930,"SUSPICIOUS","07/18/2019",
66931,"SUSPICIOUS","07/18/2019",
66932,,,
66933,"NO_BLOOM","11/12/2019",
66936,"CONFIRMED","06/26/2019",
66937,"CONFIRMED","07/11/2019",
66938,"NO_BLOOM","07/26/2019",
66939,"CONFIRMED","08/08/2019",
66940,"NO_BLOOM","08/22/2019",
66941,"NO_BLOOM","09/05/2019",
66942,"NO_BLOOM","09/25/2019",
66934,"CONFIRMED","06/12/2019",
66935,"SUSPICIOUS","06/19/2019",
66943,"CONFIRMED_WITH_HIGH_TOXINS","06/28/2019",
66944,"CONFIRMED","07/12/2019",
66945,"CONFIRMED","07/26/2019",
66946,"CONFIRMED","08/23/2019",
66947,"CONFIRMED","09/06/2019",
66948,"CONFIRMED","09/12/2019",
66949,"NO_BLOOM",,
66950,"NO_BLOOM",,
66951,"NO_BLOOM",,
66952,,,
66953,,,
66954,,,
66955,,,
66956,,,
66957,,,
66959,"NO_BLOOM","07/11/2019",
66961,"CONFIRMED","08/01/2019",
66962,"CONFIRMED","08/07/2019",
66964,"CONFIRMED","08/15/2019",
66966,"CONFIRMED","08/21/2019",
66968,"CONFIRMED","09/06/2019",
66970,"CONFIRMED","09/18/2019",
66972,"NO_BLOOM","10/02/2019",
66960,"CONFIRMED","07/11/2019",
66963,"CONFIRMED","08/07/2019",
66965,"CONFIRMED","08/15/2019",
66967,"CONFIRMED_WITH_HIGH_TOXINS","08/21/2019",
66969,"CONFIRMED_WITH_HIGH_TOXINS","09/06/2019",
66971,"CONFIRMED_WITH_HIGH_TOXINS","09/18/2019",
66958,"SUSPICIOUS","06/18/2019",
66973,"NO_BLOOM",,
66974,"SUSPICIOUS","07/15/2019",
66975,"SUSPICIOUS","08/14/2019",
66976,"SUSPICIOUS","07/15/2019",
66977,"SUSPICIOUS","08/14/2019",
66978,"NO_BLOOM","11/12/2019",
66979,"NO_BLOOM","11/12/2019",
66980,"NO_BLOOM","07/10/2019",
66980,"NO_BLOOM","07/11/2019",
66981,"NO_BLOOM","11/12/2019",
66982,"NO_BLOOM","08/08/2019",
66983,"NO_BLOOM","08/29/2019",
66984,"NO_BLOOM","09/12/2019",
66985,"NO_BLOOM","09/26/2019",
66986,"NO_BLOOM","08/14/2019",
66987,,,
66989,"NO_BLOOM","11/12/2019",
66990,"NO_BLOOM","11/12/2019",
66991,"NO_BLOOM","07/03/2019",
66992,"NO_BLOOM","11/12/2019",
66993,"NO_BLOOM","11/12/2019",
66994,"NO_BLOOM","08/01/2019",
66995,"NO_BLOOM","08/15/2019",
66996,"NO_BLOOM","08/28/2019",
66997,"NO_BLOOM","09/11/2019",
67000,"SUSPICIOUS","09/18/2019",
67005,"SUSPICIOUS","10/16/2019",
66998,"CONFIRMED_WITH_HIGH_TOXINS","09/18/2019",
66988,"SUSPICIOUS","06/03/2019",
66999,"NO_BLOOM",,
67001,"SUSPICIOUS","09/25/2019",
67002,"SUSPICIOUS","09/23/2019",
67003,"SUSPICIOUS","09/23/2019",
67004,"SUSPICIOUS","09/23/2019",
67002,"SUSPICIOUS","09/25/2019",
67003,"SUSPICIOUS","09/25/2019",
67004,"SUSPICIOUS","09/25/2019",
67002,"NO_BLOOM",,
67003,"NO_BLOOM",,
67004,"NO_BLOOM",,
67006,"SUSPICIOUS","10/30/2019",
67007,"NO_BLOOM","11/12/2019",
67008,"NO_BLOOM","07/03/2019",
67009,"NO_BLOOM","08/01/2019",
67010,"NO_BLOOM","08/21/2019",
67011,"NO_BLOOM","08/30/2019",
67012,"NO_BLOOM","09/18/2019",
67013,"NO_BLOOM","10/03/2019",
67014,,,
67015,,,
67016,"NO_BLOOM","11/12/2019",
67017,"NO_BLOOM","06/28/2019",
67018,"NO_BLOOM","07/16/2019",
67019,"NO_BLOOM","07/25/2019",
67020,"NO_BLOOM","08/09/2019",
67021,"NO_BLOOM","08/22/2019",
67023,"NO_BLOOM","09/13/2019",
67025,"NO_BLOOM","09/30/2019",
67022,"NO_BLOOM","08/28/2019",
67024,"CONFIRMED","09/19/2019",
67026,"NO_BLOOM","06/03/2019",
67027,"NO_BLOOM",,
67028,"NO_BLOOM",,
67029,"NO_BLOOM",,
67030,"NO_BLOOM",,
67031,"NO_BLOOM",,
67032,"NO_BLOOM",,
67033,"NO_BLOOM",,
67034,"NO_BLOOM",,
67035,"NO_BLOOM",,
67036,"NO_BLOOM",,
67037,"NO_BLOOM",,
67038,"NO_BLOOM",,
67039,"NO_BLOOM",,
67040,"NO_BLOOM",,
67041,"NO_BLOOM",,
67042,"NO_BLOOM",,
67043,"NO_BLOOM",,
67044,"NO_BLOOM",,
67045,"CONFIRMED_WITH_HIGH_TOXINS","05/29/2019",
67046,"CONFIRMED_WITH_HIGH_TOXINS","08/13/2019",
67047,"CONFIRMED_WITH_HIGH_TOXINS","08/28/2019",
67048,"CONFIRMED_WITH_HIGH_TOXINS","09/06/2019",
67049,"CONFIRMED_WITH_HIGH_TOXINS","09/12/2019",
67050,"CONFIRMED_WITH_HIGH_TOXINS","09/18/2019",
67051,"CONFIRMED_WITH_HIGH_TOXINS","09/25/2019",
67052,"CONFIRMED_WITH_HIGH_TOXINS","10/02/2019",
67053,"CONFIRMED_WITH_HIGH_TOXINS","10/09/2019",
67054,"CONFIRMED_WITH_HIGH_TOXINS","10/17/2019",
67055,"CONFIRMED_WITH_HIGH_TOXINS","06/04/2019",
67056,"CONFIRMED_WITH_HIGH_TOXINS","06/11/2019",
67057,"CONFIRMED_WITH_HIGH_TOXINS","06/18/2019",
67058,"CONFIRMED_WITH_HIGH_TOXINS","06/25/2019",
67059,"CONFIRMED","07/10/2019",
67060,"CONFIRMED_WITH_HIGH_TOXINS","07/25/2019",
67061,"CONFIRMED","08/06/2019",
67063,"SUSPICIOUS","08/02/2019",
67064,"SUSPICIOUS","08/22/2019",
67065,"SUSPICIOUS","10/25/2019",
67062,"SUSPICIOUS","06/07/2019",
67066,"NO_BLOOM","06/03/2019",
67067,"NO_BLOOM",,
67068,"NO_BLOOM",,
67069,"NO_BLOOM",,
67070,"NO_BLOOM",,
67071,"NO_BLOOM",,
67072,"NO_BLOOM",,
67073,"NO_BLOOM",,
67074,"NO_BLOOM",,
67075,"NO_BLOOM",,
67076,"NO_BLOOM",,
67077,"NO_BLOOM",,
67078,"NO_BLOOM",,
67079,"NO_BLOOM",,
67080,"NO_BLOOM",,
67081,"NO_BLOOM",,
67082,"NO_BLOOM",,
67083,"NO_BLOOM",,
67084,"NO_BLOOM",,
67085,"SUSPICIOUS","07/18/2019",
67086,"SUSPICIOUS","08/06/2019",
67087,"SUSPICIOUS","08/19/2019",
67088,"NO_BLOOM","07/10/2019",
67089,"CONFIRMED_WITH_HIGH_TOXINS","09/25/2019",
67090,"CONFIRMED","07/25/2019",
67091,"SUSPICIOUS","08/02/2019",
67092,"CONFIRMED","08/06/2019",
67093,"CONFIRMED","08/13/2019",
67094,"CONFIRMED_WITH_HIGH_TOXINS","08/22/2019",
67095,"CONFIRMED","08/28/2019",
67096,"CONFIRMED_WITH_HIGH_TOXINS","09/12/2019",
67097,"CONFIRMED_WITH_HIGH_TOXINS","09/18/2019",
67098,"NO_BLOOM","06/03/2019",
67099,"NO_BLOOM",,
67100,"NO_BLOOM",,
67101,"NO_BLOOM",,
67102,"NO_BLOOM",,
67103,"NO_BLOOM",,
67104,"SUSPICIOUS","10/09/2019",
67105,"NO_BLOOM",,
67106,"SUSPICIOUS","10/25/2019",
67107,"NO_BLOOM","05/21/2019",
67108,"NO_BLOOM",,
67109,"NO_BLOOM",,
67110,"NO_BLOOM",,
67111,"NO_BLOOM",,
67112,"NO_BLOOM",,
67113,"NO_BLOOM",,
67114,"NO_BLOOM",,
67115,"NO_BLOOM",,
67116,"NO_BLOOM",,
67117,"NO_BLOOM",,
67118,"NO_BLOOM",,
67119,"CONFIRMED","08/15/2019",
67120,"CONFIRMED","07/17/2019",
67121,"CONFIRMED","09/30/2019",
67121,"CONFIRMED_WITH_HIGH_TOXINS","09/30/2019",
67122,"CONFIRMED_WITH_HIGH_TOXINS","09/30/2019",
67122,"CONFIRMED","09/30/2019",
67123,"CONFIRMED","09/30/2019",
67123,"CONFIRMED_WITH_HIGH_TOXINS","09/30/2019",
67124,"CONFIRMED_WITH_HIGH_TOXINS","09/30/2019",
67124,"CONFIRMED","09/30/2019",
67125,"SUSPICIOUS","08/06/2019",
67126,"SUSPICIOUS","10/29/2019",
67127,"SUSPICIOUS","08/20/2019",
67128,"SUSPICIOUS","08/20/2019",
67129,,,
67131,"NO_BLOOM","07/17/2019",
67132,"NO_BLOOM","08/01/2019",
67133,"NO_BLOOM","08/15/2019",
67134,"NO_BLOOM","08/28/2019",
67135,"NO_BLOOM","09/11/2019",
67136,"NO_BLOOM","09/25/2019",
67130,"CONFIRMED","06/20/2019",
67137,"SUSPICIOUS","06/27/2019",
67138,"SUSPICIOUS","07/05/2019",
67139,"SUSPICIOUS","08/07/2019",
67140,"SUSPICIOUS","08/14/2019",
67141,"NO_BLOOM","05/30/2019",
67142,"NO_BLOOM","11/12/2019",
67143,"NO_BLOOM","11/12/2019",
67144,"NO_BLOOM","07/10/2019",
67145,"NO_BLOOM","07/25/2019",
67146,"NO_BLOOM","08/07/2019",
67147,"NO_BLOOM","08/21/2019",
67148,"NO_BLOOM","09/06/2019",
67149,"SUSPICIOUS","06/27/2019",
67150,"SUSPICIOUS","07/05/2019",
67151,"SUSPICIOUS","07/19/2019",
67152,"SUSPICIOUS","07/30/2019",
67153,"NO_BLOOM","11/12/2019",
67154,"NO_BLOOM","07/03/2019",
67155,"NO_BLOOM","11/12/2019",
67156,"NO_BLOOM","08/01/2019",
67157,"NO_BLOOM","08/16/2019",
67157,"NO_BLOOM","08/15/2019",
67158,"NO_BLOOM","08/30/2019",
67159,"NO_BLOOM","09/11/2019",
67160,"NO_BLOOM","09/30/2019",
67161,"SUSPICIOUS","08/07/2019",
67162,"SUSPICIOUS","10/10/2019",
67163,"SUSPICIOUS","10/22/2019",
67164,"SUSPICIOUS","10/22/2019",
67165,"NO_BLOOM","11/12/2019",
67166,"NO_BLOOM","11/12/2019",
67167,"NO_BLOOM","07/11/2019",
67168,"CONFIRMED","07/25/2019",
67169,"NO_BLOOM","08/08/2019",
67170,"NO_BLOOM","08/29/2019",
67171,"NO_BLOOM","09/06/2019",
67172,"CONFIRMED","09/19/2019",
67173,"NO_BLOOM","07/03/2019",
67174,"NO_BLOOM","07/17/2019",
67175,"NO_BLOOM","07/25/2019",
67176,"NO_BLOOM","08/07/2019",
67177,"NO_BLOOM","08/26/2019",
67178,"NO_BLOOM","09/05/2019",
67179,"NO_BLOOM","09/18/2019",
67180,"NO_BLOOM","10/02/2019",
67181,"NO_BLOOM","11/12/2019",
67182,,,
67183,,,
67184,"NO_BLOOM","05/30/2019",
67185,"NO_BLOOM","11/12/2019",
67186,"NO_BLOOM","06/28/2019",
67188,"NO_BLOOM","07/11/2019",
67189,"NO_BLOOM","07/26/2019",
67190,"NO_BLOOM","08/08/2019",
67191,"NO_BLOOM","08/23/2019",
67193,"NO_BLOOM","09/05/2019",
67187,"CONFIRMED","07/11/2019",
67192,"CONFIRMED","08/23/2019",
67194,"SUSPICIOUS","08/08/2019",
67195,,,
67196,,,
67197,,,
67198,,,
67199,,,
67200,,,
67201,"NO_BLOOM","06/21/2019",
67203,"NO_BLOOM","07/03/2019",
67205,"NO_BLOOM","07/17/2019",
67206,"CONFIRMED","08/01/2019",
67208,"CONFIRMED","08/15/2019",
67210,"CONFIRMED","08/28/2019",
67211,"CONFIRMED","09/11/2019",
67213,"NO_BLOOM","09/25/2019",
67202,"CONFIRMED","06/19/2019",
67204,"CONFIRMED","07/03/2019",
67207,"CONFIRMED","08/01/2019",
67209,"CONFIRMED","08/12/2019",
67212,"CONFIRMED","09/11/2019",
67214,"CONFIRMED","09/25/2019",
67215,"SUSPICIOUS","08/15/2019",
67216,"SUSPICIOUS","08/08/2019",
67217,"NO_BLOOM","11/12/2019",
67218,"NO_BLOOM","11/12/2019",
67219,"NO_BLOOM","07/10/2019",
67220,"NO_BLOOM","07/25/2019",
67221,"NO_BLOOM","08/09/2019",
67222,"NO_BLOOM","08/21/2019",
67223,"NO_BLOOM","09/06/2019",
67224,"NO_BLOOM","09/18/2019",
67225,,,
67226,"NO_BLOOM","11/12/2019",
67227,"NO_BLOOM","11/12/2019",
67228,"CONFIRMED","07/10/2019",
67228,"CONFIRMED","07/11/2019",
67229,"NO_BLOOM","07/25/2019",
67230,"NO_BLOOM","08/12/2019",
67231,"NO_BLOOM","08/21/2019",
67232,"NO_BLOOM","09/06/2019",
67233,"NO_BLOOM","09/18/2019",
67234,"NO_BLOOM","09/18/2019",
67235,,,
67236,,,
67237,,,
67238,,,
67239,"NO_BLOOM","11/12/2019",
67240,"NO_BLOOM","11/12/2019",
67242,"NO_BLOOM","08/02/2019",
67244,"NO_BLOOM","08/15/2019",
67245,"NO_BLOOM","08/30/2019",
67247,"NO_BLOOM",,
67248,"NO_BLOOM","09/26/2019",
67250,"NO_BLOOM","10/04/2019",
67243,"CONFIRMED","08/15/2019",
67246,"CONFIRMED","08/30/2019",
67249,"CONFIRMED","09/25/2019",
